17.05.1999	229.2346	172.2790	200.7700	99.41600	951.2070	278.9460	121.3330	366.4310		155.9537	169.6510	204.1800	3574.1300	1339.4900	100.0000	100.0000	100.0000	114.1310
18.05.1999	229.2506	172.2860	200.7970	99.49100	950.3180	279.2100	121.4330	366.3630		155.4805	170.8570	204.1800	3608.7700	1333.3200	100.0000	100.0000	100.0000	114.2280
19.05.1999	229.2612	172.2860	200.8160	99.33400	952.2170	279.7850	121.2530	366.2490		153.7107	171.7760	204.1800	3653.0000	1344.2300	100.0000	100.0000	100.0000	114.2230
20.05.1999	229.2800	172.2970	200.8450	99.42900	951.8170	279.2390	121.4080	365.8250		153.2994	172.8810	203.5700	3684.2100	1338.8300	100.0000	100.0000	100.0000	113.6680
21.05.1999	229.2989	172.3010	200.8730	99.44900	954.5440	280.3510	121.6110	366.1740		151.1505	173.3590	203.5700	3691.3100	1330.2900	100.0000	100.0000	100.0000	112.8120
24.05.1999	229.3478	172.3170	200.9600	99.47400	956.7220	280.8480	121.7730	366.0220		149.4511	172.9160	203.5700	3691.3100	1306.6500	100.0000	100.0000	100.0000	112.3460
25.05.1999	229.3640	172.3280	200.9890	99.66600	955.7330	280.3000	121.8750	365.9240		150.5936	172.6270	203.5700	3634.4000	1284.4000	100.0000	100.0000	100.0000	111.6060
26.05.1999	229.3807	172.3330	201.0200	99.64500	953.2940	279.5580	121.8620	365.3750		152.9763	172.5900	203.5700	3643.9000	1304.7600	100.0000	100.0000	100.0000	112.1540
27.05.1999	229.3986	172.3340	201.0440	99.46800	949.6390	278.5380	121.6730	364.9630		151.2365	171.4080	203.5700	3587.1600	1281.4100	100.0000	100.0000	100.0000	112.2470
28.05.1999	229.4141	172.3400	201.0650	99.29700	949.4570	278.1220	121.6140	364.9150		151.5801	171.0290	203.5700	3602.4500	1301.8400	100.0000	100.0000	100.0000	112.4710
31.05.1999	229.4631	172.3550	201.1510	99.16100	950.0090	278.2830	121.5810	365.1770		151.5801	171.3030	199.9520	3629.4600	1301.8400	100.0000	100.0000	100.0000	112.7330
01.06.1999	229.4760	172.3580	201.1790	98.79700	943.1810	276.1340	121.0660	364.1590		150.7877	170.9390	199.9520	3610.5900	1294.2600	100.0000	100.0000	100.0000	111.9750
02.06.1999	229.4836	172.3490	201.1930	98.35700	942.5750	276.1170	120.9690	363.8330		150.9668	170.7480	199.9520	3615.5400	1294.8100	100.0000	100.0000	100.0000	112.5000
03.06.1999	229.5030	172.3610	201.2230	98.48600	943.8680	276.1860	121.0190	363.3640		151.7999	171.7460	199.8050	3650.9800	1299.5400	100.0000	100.0000	100.0000	112.3820
04.06.1999	229.5193	172.3700	201.2510	98.28800	944.0140	276.0350	120.8380	363.2610		152.5487	171.9290	199.8050	3671.4200	1327.7500	100.0000	100.0000	100.0000	112.6860
07.06.1999	229.5658	172.3890	201.3380	98.23300	944.5740	276.1050	120.9060	363.5530		153.4812	172.5180	199.8050	3717.9400	1334.5200	100.0000	100.0000	100.0000	112.4750
08.06.1999	229.5847	172.3960	201.3690	98.45600	943.9240	275.8270	121.0820	363.7830		153.8493	173.1380	199.8050	3721.6700	1317.3300	100.0000	100.0000	100.0000	111.7480
09.06.1999	229.6010	172.4000	201.3960	98.37700	942.4550	275.3390	120.9800	363.7160		153.0847	173.5820	199.8050	3739.0700	1318.6400	100.0000	100.0000	100.0000	111.5700
10.06.1999	229.6140	172.4010	201.4130	97.92000	940.3570	274.6920	120.5270	362.8680		152.4035	172.7270	202.8030	3706.7600	1302.8200	100.0000	100.0000	100.0000	111.4650
11.06.1999	229.6235	172.3910	201.4320	97.70300	935.7170	273.2110	120.5330	362.2870		151.9597	173.1490	202.8030	3749.6700	1293.6400	100.0000	100.0000	100.0000	111.2810
14.06.1999	229.6733	172.4090	201.5150	97.63800	938.6710	273.9130	120.5020	362.3900		152.3241	172.1160	202.8030	3735.7700	1294.0000	100.0000	100.0000	100.0000	111.7140
15.06.1999	229.6888	172.4150	201.5450	97.71200	938.9230	273.9170	120.4530	362.5280		153.4444	172.7700	202.8030	3742.8800	1301.1600	100.0000	100.0000	100.0000	111.1660
16.06.1999	229.7040	172.4220	201.5640	97.75000	941.5840	274.5950	120.5600	362.7370		154.8140	173.2270	202.8030	3780.6000	1330.4100	100.0000	100.0000	100.0000	111.6120
17.06.1999	229.7187	172.4320	201.5950	97.84600	948.7080	276.8960	120.6670	363.5520		156.4793	173.6700	205.4020	3806.5500	1339.9000	100.0000	100.0000	100.0000	111.7090
18.06.1999	229.7355	172.4400	201.6280	98.10700	946.3200	276.1650	120.9820	363.3980		156.3818	174.0550	205.4020	3822.8900	1342.8400	100.0000	100.0000	100.0000	111.3810
21.06.1999	229.7801	172.4460	201.7100	97.93200	944.1730	275.4520	120.8550	363.5020		156.5147	174.5910	205.4020	3867.8900	1349.0000	100.0000	100.0000	100.0000	112.2170
22.06.1999	229.7930	172.4340	201.7350	97.39600	942.4380	274.9490	120.7660	363.5420		156.4116	174.0780	205.4020	3857.0600	1335.8800	100.0000	100.0000	100.0000	112.3030
23.06.1999	229.8110	172.4220	201.7500	97.02600	939.9670	274.0170	120.3400	363.1840		155.1941	172.7710	205.4020	3828.7900	1333.0600	100.0000	100.0000	100.0000	111.7480
